timestamp,user_id,lock_id,access_level,access_granted,access_duration,failed_attempts,day_of_week,hour,is_weekend,is_business_hours,is_anomaly,time_since_last_access,user_access_count,lock_access_count
2024-11-06 05:52:34.145369,USER_065,LOCK_020,basic,True,17.103794462088295,0,2,5,False,False,False,300.0,0,1
2024-11-06 05:53:34.145369,USER_078,LOCK_003,admin,True,10.647761602842039,0,2,5,False,False,False,60.0,0,1
2024-11-06 05:53:34.145369,USER_028,LOCK_006,admin,True,9.101888890804062,0,2,5,False,False,False,0.0,0,1
2024-11-06 05:57:34.145369,USER_074,LOCK_010,basic,True,9.991617164225026,0,2,5,False,False,False,240.0,0,1
2024-11-06 05:57:34.145369,USER_040,LOCK_008,advanced,True,28.646539680155378,0,2,5,False,False,False,0.0,1,1
2024-11-06 06:00:34.145369,USER_048,LOCK_023,advanced,True,22.36202109314723,0,2,6,False,False,False,180.0,0,1
2024-11-06 06:00:34.145369,USER_055,LOCK_016,admin,True,11.083925077323752,0,2,6,False,False,False,0.0,1,0
2024-11-06 06:03:34.145369,USER_072,LOCK_001,basic,True,24.783769837400044,0,2,6,False,False,False,180.0,1,0
2024-11-06 06:07:34.145369,USER_079,LOCK_011,advanced,True,28.516054496681743,0,2,6,False,False,False,240.0,0,1
2024-11-06 06:08:34.145369,USER_009,LOCK_020,basic,True,21.445599994938206,0,2,6,False,False,False,60.0,2,2
2024-11-06 06:08:34.145369,USER_046,LOCK_022,advanced,True,9.966389666428721,0,2,6,False,False,False,0.0,0,0
2024-11-06 06:09:34.145369,USER_005,LOCK_002,basic,True,10.233687878046926,0,2,6,False,False,False,60.0,0,0
2024-11-06 06:09:34.145369,USER_022,LOCK_020,admin,True,28.200933515781664,0,2,6,False,False,False,0.0,0,3
2024-11-06 06:09:34.145369,USER_002,LOCK_010,basic,True,4.200264957877598,0,2,6,False,False,False,0.0,0,2
2024-11-06 06:17:34.145369,USER_006,LOCK_012,basic,True,23.47919867671032,0,2,6,False,False,False,480.0,0,2
2024-11-06 06:18:34.145369,USER_024,LOCK_005,admin,True,27.117571793080838,0,2,6,False,False,False,60.0,0,0
2024-11-06 06:19:34.145369,USER_055,LOCK_012,admin,True,11.033170604091573,0,2,6,False,False,False,60.0,2,3
2024-11-06 06:20:34.145369,USER_023,LOCK_022,basic,True,18.28948281813316,0,2,6,False,False,False,60.0,0,1
2024-11-06 06:28:34.145369,USER_046,LOCK_022,advanced,True,11.602963823123583,0,2,6,False,False,False,480.0,1,2
2024-11-06 06:28:34.145369,USER_003,LOCK_023,admin,True,2.8497274096440246,0,2,6,False,False,False,0.0,0,2
2024-11-06 06:29:34.145369,USER_042,LOCK_000,basic,True,26.88697261492956,0,2,6,False,False,False,60.0,0,0
2024-11-06 06:30:34.145369,USER_005,LOCK_005,basic,True,15.963939955783108,0,2,6,False,False,False,60.0,1,1
2024-11-06 06:31:34.145369,USER_017,LOCK_003,basic,True,29.81913039863149,0,2,6,False,False,False,60.0,0,2
2024-11-06 06:33:34.145369,USER_079,LOCK_001,advanced,True,26.00064736838589,0,2,6,False,False,False,120.0,1,1
2024-11-06 06:35:34.145369,USER_008,LOCK_016,admin,True,9.44506632927406,0,2,6,False,False,False,120.0,0,1
2024-11-06 06:37:34.145369,USER_064,LOCK_016,admin,True,9.538559829703892,0,2,6,False,False,False,120.0,0,2
2024-11-06 06:43:34.145369,USER_004,LOCK_018,advanced,True,3.1153469235318068,0,2,6,False,False,False,360.0,0,2
2024-11-06 06:44:34.145369,USER_001,LOCK_001,basic,True,11.282241790539217,0,2,6,False,False,False,60.0,0,2
2024-11-06 06:48:34.145369,USER_018,LOCK_021,basic,True,6.457905087302851,0,2,6,False,False,False,240.0,0,0
2024-11-06 06:48:34.145369,USER_021,LOCK_019,admin,True,4.416747128366172,0,2,6,False,False,False,0.0,1,0
2024-11-06 06:49:34.145369,USER_071,LOCK_014,advanced,True,17.651889161823483,0,2,6,False,False,False,60.0,0,0
2024-11-06 06:49:34.145369,USER_052,LOCK_014,basic,True,21.30239180197353,0,2,6,False,False,False,0.0,0,1
2024-11-06 06:52:34.145369,USER_041,LOCK_010,basic,True,15.454817302123459,0,2,6,False,False,False,180.0,0,3
2024-11-06 06:57:34.145369,USER_049,LOCK_001,advanced,True,6.561407356761373,0,2,6,False,False,False,300.0,0,3
2024-11-06 07:00:34.145369,USER_056,LOCK_002,basic,True,23.724712535167143,0,2,7,False,False,False,180.0,1,1
2024-11-06 07:00:34.145369,USER_074,LOCK_007,basic,True,15.381119322668326,0,2,7,False,False,False,0.0,1,2
2024-11-06 07:00:34.145369,USER_005,LOCK_013,basic,True,14.119823450061938,0,2,7,False,False,False,0.0,2,0
2024-11-06 07:08:34.145369,USER_026,LOCK_005,admin,True,20.984915516126033,0,2,7,False,False,False,480.0,0,2
2024-11-06 07:08:34.145369,USER_000,LOCK_012,admin,True,24.495526848438313,0,2,7,False,False,False,0.0,1,4
2024-11-06 07:09:34.145369,USER_065,LOCK_023,basic,True,21.184338742575143,0,2,7,False,False,False,60.0,1,3
2024-11-06 07:11:34.145369,USER_045,LOCK_023,basic,True,4.592466674805501,0,2,7,False,False,False,120.0,1,4
2024-11-06 07:18:34.145369,USER_000,LOCK_016,admin,True,16.59058377153161,0,2,7,False,False,False,420.0,2,3
2024-11-06 07:18:34.145369,USER_065,LOCK_014,basic,True,16.226386950293154,0,2,7,False,False,False,0.0,2,2
2024-11-06 07:22:34.145369,USER_030,LOCK_011,advanced,True,15.6860286938639,0,2,7,False,False,False,240.0,0,2
2024-11-06 07:25:34.145369,USER_006,LOCK_012,basic,True,14.270163957121714,0,2,7,False,False,False,180.0,1,5
2024-11-06 07:26:34.145369,USER_001,LOCK_011,basic,True,17.92368580737,0,2,7,False,False,False,60.0,1,3
2024-11-06 07:28:34.145369,USER_045,LOCK_004,basic,True,17.816641318706075,0,2,7,False,False,False,120.0,2,1
2024-11-06 07:29:34.145369,USER_024,LOCK_002,admin,True,20.284848681651724,0,2,7,False,False,False,60.0,1,2
2024-11-06 07:36:34.145369,USER_068,LOCK_016,basic,True,13.276998792106431,0,2,7,False,False,False,420.0,0,4
2024-11-06 07:36:34.145369,USER_026,LOCK_018,admin,True,14.913028455208254,0,2,7,False,False,False,0.0,1,3
2024-11-06 07:43:34.145369,USER_020,LOCK_020,basic,True,4.583519135334203,0,2,7,False,False,False,420.0,0,4
2024-11-06 07:46:34.145369,USER_007,LOCK_007,basic,True,5.660026651231383,0,2,7,False,False,False,180.0,0,3
2024-11-06 07:46:34.145369,USER_017,LOCK_022,basic,True,2.3178168877014023,0,2,7,False,False,False,0.0,1,3
2024-11-06 07:48:34.145369,USER_005,LOCK_020,basic,True,20.508228696677623,0,2,7,False,False,False,120.0,3,5
2024-11-06 07:50:34.145369,USER_023,LOCK_023,basic,True,13.569842784533279,0,2,7,False,False,False,120.0,1,5
2024-11-06 07:51:34.145369,USER_052,LOCK_006,basic,True,11.752344248302315,0,2,7,False,False,False,60.0,1,2
2024-11-06 07:55:34.145369,USER_053,LOCK_011,admin,True,25.721554550619462,0,2,7,False,False,False,240.0,0,4
2024-11-06 07:56:34.145369,USER_060,LOCK_021,advanced,True,16.86479145790596,0,2,7,False,False,False,60.0,1,1
2024-11-06 07:57:34.145369,USER_033,LOCK_022,admin,True,20.079212955061873,0,2,7,False,False,False,60.0,0,4
2024-11-06 07:58:34.145369,USER_050,LOCK_010,admin,True,25.565174828211823,0,2,7,False,False,False,60.0,0,4
2024-11-06 07:59:34.145369,USER_014,LOCK_006,admin,True,18.29171139519492,0,2,7,False,False,False,60.0,0,3
2024-11-06 07:59:34.145369,USER_015,LOCK_001,advanced,True,26.29665554421443,0,2,7,False,False,False,0.0,0,4
2024-11-06 08:01:34.145369,USER_037,LOCK_001,admin,True,7.0073941736658405,0,2,8,False,True,False,120.0,0,5
2024-11-06 08:01:34.145369,USER_071,LOCK_002,advanced,True,22.884164545152736,0,2,8,False,True,False,0.0,1,3
2024-11-06 08:04:34.145369,USER_003,LOCK_000,admin,True,27.11053489045768,0,2,8,False,True,False,180.0,1,1
2024-11-06 08:05:34.145369,USER_003,LOCK_016,admin,True,2.9155076724842823,0,2,8,False,True,False,60.0,2,5
2024-11-06 08:08:34.145369,USER_018,LOCK_006,basic,True,26.722732728853195,0,2,8,False,True,False,180.0,1,4
2024-11-06 08:08:34.145369,USER_033,LOCK_016,admin,True,23.33494157345781,0,2,8,False,True,False,0.0,1,6
2024-11-06 08:09:34.145369,USER_023,LOCK_011,basic,True,19.259797493906508,0,2,8,False,True,False,60.0,2,5
2024-11-06 08:14:34.145369,USER_042,LOCK_001,basic,True,29.577336423000574,0,2,8,False,True,False,300.0,1,6
2024-11-06 08:14:34.145369,USER_062,LOCK_006,admin,True,26.821433471406586,0,2,8,False,True,False,0.0,0,5
2024-11-06 08:15:34.145369,USER_041,LOCK_023,basic,True,24.05958463550849,0,2,8,False,True,False,60.0,1,6
2024-11-06 08:15:34.145369,USER_015,LOCK_022,advanced,True,17.32001788480355,0,2,8,False,True,False,0.0,1,5
2024-11-06 08:19:34.145369,USER_051,LOCK_022,advanced,True,19.387510228057003,0,2,8,False,True,False,240.0,0,6
2024-11-06 08:19:34.145369,USER_074,LOCK_003,basic,True,5.106082535204111,0,2,8,False,True,False,0.0,2,3
2024-11-06 08:21:34.145369,USER_009,LOCK_019,basic,True,26.272562103396737,0,2,8,False,True,False,120.0,3,1
2024-11-06 08:23:34.145369,USER_056,LOCK_005,basic,True,15.182765230618314,0,2,8,False,True,False,120.0,2,3
2024-11-06 08:23:34.145369,USER_079,LOCK_013,advanced,True,5.373034779428901,0,2,8,False,True,False,0.0,2,1
2024-11-06 08:24:34.145369,USER_007,LOCK_000,basic,True,11.739394711068968,0,2,8,False,True,False,60.0,1,2
2024-11-06 08:30:34.145369,USER_018,LOCK_014,basic,True,12.361231877686434,0,2,8,False,True,False,360.0,2,3
2024-11-06 08:35:34.145369,USER_066,LOCK_005,admin,True,18.151612266732016,0,2,8,False,True,False,300.0,0,4
2024-11-06 08:36:34.145369,USER_046,LOCK_013,advanced,True,17.912260795416408,0,2,8,False,True,False,60.0,2,2
2024-11-06 08:39:34.145369,USER_064,LOCK_023,admin,True,22.309670526379485,0,2,8,False,True,False,180.0,1,7
2024-11-06 08:40:34.145369,USER_073,LOCK_018,basic,True,6.433497387734452,0,2,8,False,True,False,60.0,0,4
2024-11-06 08:43:34.145369,USER_064,LOCK_002,admin,True,5.928793035654974,0,2,8,False,True,False,180.0,2,4
2024-11-06 08:44:34.145369,USER_079,LOCK_000,advanced,True,15.105604004547455,0,2,8,False,True,False,60.0,3,3
2024-11-06 08:45:34.145369,USER_050,LOCK_015,admin,True,6.197195169217304,0,2,8,False,True,False,60.0,1,1
2024-11-06 08:47:34.145369,USER_046,LOCK_003,advanced,True,4.519745327825705,0,2,8,False,True,False,120.0,3,4
2024-11-06 08:48:34.145369,USER_005,LOCK_007,basic,True,29.550208637891842,0,2,8,False,True,False,60.0,4,4
2024-11-06 08:49:34.145369,USER_029,LOCK_006,admin,True,4.557471528852871,0,2,8,False,True,False,60.0,1,6
2024-11-06 08:51:34.145369,USER_073,LOCK_011,basic,True,16.21528111894221,0,2,8,False,True,False,120.0,1,6
2024-11-06 08:53:34.145369,USER_024,LOCK_012,admin,True,11.191334633535782,0,2,8,False,True,False,120.0,2,6
2024-11-06 08:54:34.145369,USER_061,LOCK_007,admin,True,9.762557577571522,0,2,8,False,True,False,60.0,0,5
2024-11-06 08:55:34.145369,USER_000,LOCK_022,admin,True,4.0505578600516134,0,2,8,False,True,False,60.0,3,7
2024-11-06 08:55:34.145369,USER_079,LOCK_015,advanced,True,8.340182264303465,0,2,8,False,True,False,0.0,4,2
2024-11-06 08:56:34.145369,USER_014,LOCK_019,admin,True,27.933722524816023,0,2,8,False,True,False,60.0,1,2
2024-11-06 08:56:34.145369,USER_012,LOCK_012,admin,True,29.425585978669357,0,2,8,False,True,False,0.0,0,7
2024-11-06 09:03:34.145369,USER_067,LOCK_001,basic,True,12.281327052844208,0,2,9,False,True,False,420.0,0,7
2024-11-06 09:12:34.145369,USER_032,LOCK_009,advanced,True,23.120318625237022,0,2,9,False,True,False,540.0,0,0
2024-11-06 09:12:34.145369,USER_023,LOCK_014,basic,True,10.302191816251444,0,2,9,False,True,False,0.0,3,4
2024-11-06 09:13:34.145369,USER_004,LOCK_008,advanced,True,21.455995042553532,0,2,9,False,True,False,60.0,1,2
2024-11-06 09:13:34.145369,USER_025,LOCK_014,basic,True,19.862583248261913,0,2,9,False,True,False,0.0,0,5
2024-11-06 09:15:34.145369,USER_050,LOCK_007,admin,True,14.518388020657044,0,2,9,False,True,False,120.0,2,6
2024-11-06 09:18:34.145369,USER_077,LOCK_004,advanced,True,2.7326513050161507,0,2,9,False,True,False,180.0,0,2
2024-11-06 09:19:34.145369,USER_041,LOCK_011,basic,True,25.095429847972618,0,2,9,False,True,False,60.0,2,7
2024-11-06 09:23:34.145369,USER_016,LOCK_023,basic,True,19.564477805599715,0,2,9,False,True,False,240.0,0,8
2024-11-06 09:23:34.145369,USER_032,LOCK_001,advanced,True,28.9643569133601,0,2,9,False,True,False,0.0,1,8
2024-11-06 09:24:34.145369,USER_064,LOCK_003,admin,True,15.865681618764661,0,2,9,False,True,False,60.0,3,5
2024-11-06 09:25:34.145369,USER_075,LOCK_016,advanced,True,6.731572772924119,0,2,9,False,True,False,60.0,0,7
2024-11-06 09:26:34.145369,USER_035,LOCK_021,basic,True,27.799163310658468,0,2,9,False,True,False,60.0,0,2
2024-11-06 09:27:34.145369,USER_027,LOCK_013,admin,True,23.70201761928724,0,2,9,False,True,False,60.0,0,3
2024-11-06 09:28:34.145369,USER_021,LOCK_005,admin,True,3.142284491763772,0,2,9,False,True,False,60.0,2,5
2024-11-06 09:30:34.145369,USER_011,LOCK_001,admin,True,3.59220385720352,0,2,9,False,True,False,120.0,0,9
2024-11-06 09:32:34.145369,USER_002,LOCK_009,basic,True,14.96410923345384,0,2,9,False,True,False,120.0,1,1
2024-11-06 09:33:34.145369,USER_051,LOCK_010,advanced,True,26.9074660462623,0,2,9,False,True,False,60.0,1,5
2024-11-06 09:37:34.145369,USER_068,LOCK_018,basic,True,27.86801559636919,0,2,9,False,True,False,240.0,1,5
2024-11-06 09:39:34.145369,USER_066,LOCK_004,admin,True,11.62877768299984,0,2,9,False,True,False,120.0,1,3
2024-11-06 09:41:34.145369,USER_026,LOCK_009,admin,True,27.731540398523432,0,2,9,False,True,False,120.0,2,2
2024-11-06 09:41:34.145369,USER_033,LOCK_018,admin,True,8.606655204509075,0,2,9,False,True,False,0.0,2,6
2024-11-06 09:43:34.145369,USER_049,LOCK_000,advanced,True,8.276126240933172,0,2,9,False,True,False,120.0,1,4
2024-11-06 09:43:34.145369,USER_053,LOCK_012,admin,True,19.541621757782856,0,2,9,False,True,False,0.0,1,8
2024-11-06 09:43:34.145369,USER_007,LOCK_022,basic,True,21.323955817915063,0,2,9,False,True,False,0.0,2,8
2024-11-06 09:48:34.145369,USER_041,LOCK_019,basic,True,24.06860493189122,0,2,9,False,True,False,300.0,3,3
2024-11-06 09:48:34.145369,USER_024,LOCK_020,admin,True,9.273678619695872,0,2,9,False,True,False,0.0,3,6
2024-11-06 09:51:34.145369,USER_010,LOCK_017,admin,True,25.784638885206178,0,2,9,False,True,False,180.0,0,0
2024-11-06 09:51:34.145369,USER_015,LOCK_000,advanced,True,15.016797762460264,0,2,9,False,True,False,0.0,2,5
2024-11-06 09:51:34.145369,USER_018,LOCK_014,basic,True,3.7911612025522694,0,2,9,False,True,False,0.0,3,6
2024-11-06 09:53:34.145369,USER_015,LOCK_000,advanced,True,24.547543219143986,0,2,9,False,True,False,120.0,3,6
2024-11-06 09:56:34.145369,USER_072,LOCK_015,basic,True,3.771947625876609,0,2,9,False,True,False,180.0,2,3
2024-11-06 10:01:34.145369,USER_052,LOCK_003,basic,True,11.830533715235592,0,2,10,False,True,False,300.0,2,6
2024-11-06 10:05:34.145369,USER_020,LOCK_002,basic,True,8.991984845456832,0,2,10,False,True,False,240.0,1,5
2024-11-06 10:09:34.145369,USER_006,LOCK_000,basic,True,5.92785283762378,0,2,10,False,True,False,240.0,2,7
2024-11-06 10:13:34.145369,USER_049,LOCK_012,advanced,True,4.974070295037416,0,2,10,False,True,False,240.0,2,9
2024-11-06 10:14:34.145369,USER_066,LOCK_014,admin,True,2.0773661588649146,0,2,10,False,True,False,60.0,2,7
2024-11-06 10:16:34.145369,USER_036,LOCK_020,basic,True,9.245302300410792,0,2,10,False,True,False,120.0,0,7
2024-11-06 10:18:34.145369,USER_020,LOCK_011,basic,True,3.249096156242738,0,2,10,False,True,False,120.0,2,8
2024-11-06 10:21:34.145369,USER_059,LOCK_009,admin,True,20.973104799574223,0,2,10,False,True,False,180.0,0,3
2024-11-06 10:23:34.145369,USER_008,LOCK_013,admin,True,19.271725455590847,0,2,10,False,True,False,120.0,1,4
2024-11-06 10:25:34.145369,USER_050,LOCK_008,admin,True,24.860690326127653,0,2,10,False,True,False,120.0,3,3
2024-11-06 10:31:34.145369,USER_056,LOCK_016,basic,True,9.678769022371734,0,2,10,False,True,False,360.0,3,8
2024-11-06 10:31:34.145369,USER_044,LOCK_013,basic,True,26.843916137369874,0,2,10,False,True,False,0.0,0,5
2024-11-06 10:32:34.145369,USER_043,LOCK_012,advanced,True,19.54230373322702,0,2,10,False,True,False,60.0,0,10
2024-11-06 10:32:34.145369,USER_079,LOCK_017,advanced,True,18.457513715171252,0,2,10,False,True,False,0.0,5,1
2024-11-06 10:34:34.145369,USER_030,LOCK_013,advanced,True,21.662212703560208,0,2,10,False,True,False,120.0,1,6
2024-11-06 10:36:34.145369,USER_005,LOCK_010,basic,True,24.29201702454193,0,2,10,False,True,False,120.0,5,6
2024-11-06 10:38:34.145369,USER_038,LOCK_014,advanced,True,12.679785642064736,0,2,10,False,True,False,120.0,0,8
2024-11-06 10:40:34.145369,USER_053,LOCK_022,admin,True,9.25279843797683,0,2,10,False,True,False,120.0,2,9
2024-11-06 10:41:34.145369,USER_052,LOCK_008,basic,True,6.932023377235669,0,2,10,False,True,False,60.0,3,4
2024-11-06 10:46:34.145369,USER_000,LOCK_011,admin,True,27.295771874138243,0,2,10,False,True,False,300.0,4,9
2024-11-06 10:47:34.145369,USER_077,LOCK_008,advanced,True,11.491059634284886,0,2,10,False,True,False,60.0,1,5
2024-11-06 10:50:34.145369,USER_000,LOCK_020,admin,True,6.292109927035028,0,2,10,False,True,False,180.0,5,8
2024-11-06 10:51:34.145369,USER_063,LOCK_012,advanced,True,6.432857487340417,0,2,10,False,True,False,60.0,0,11
2024-11-06 10:55:34.145369,USER_052,LOCK_007,basic,True,16.463739192429003,0,2,10,False,True,False,240.0,4,7
2024-11-06 10:58:34.145369,USER_056,LOCK_015,basic,True,26.705294039424967,0,2,10,False,True,False,180.0,4,4
2024-11-06 10:59:34.145369,USER_010,LOCK_018,admin,True,7.866372662491228,0,2,10,False,True,False,60.0,1,7
2024-11-06 11:03:34.145369,USER_043,LOCK_009,advanced,True,6.541542213724292,0,2,11,False,True,False,240.0,1,4
2024-11-06 11:04:34.145369,USER_000,LOCK_021,admin,True,29.075415764599008,0,2,11,False,True,False,60.0,6,3
2024-11-06 11:05:34.145369,USER_043,LOCK_007,advanced,True,18.02791018044646,0,2,11,False,True,False,60.0,2,8
2024-11-06 11:07:34.145369,USER_022,LOCK_014,admin,True,18.52883330811031,0,2,11,False,True,False,120.0,1,9
2024-11-06 11:11:34.145369,USER_030,LOCK_001,advanced,True,20.992688918377468,0,2,11,False,True,False,240.0,2,10
2024-11-06 11:12:34.145369,USER_051,LOCK_013,advanced,True,25.456066866936002,0,2,11,False,True,False,60.0,2,7
2024-11-06 11:14:34.145369,USER_012,LOCK_010,admin,True,22.408309149480377,0,2,11,False,True,False,120.0,1,7
2024-11-06 11:15:34.145369,USER_002,LOCK_023,basic,True,24.25795094133514,0,2,11,False,True,False,60.0,2,9
2024-11-06 11:16:34.145369,USER_040,LOCK_003,advanced,True,17.598625358247794,0,2,11,False,True,False,60.0,2,7
2024-11-06 11:26:34.145369,USER_003,LOCK_005,admin,True,18.41138662013864,0,2,11,False,True,False,600.0,3,6
2024-11-06 11:27:34.145369,USER_002,LOCK_014,basic,True,6.124544609021573,0,2,11,False,True,False,60.0,3,10
2024-11-06 11:29:34.145369,USER_079,LOCK_020,advanced,True,28.686952369516465,0,2,11,False,True,False,120.0,6,9
2024-11-06 11:33:34.145369,USER_008,LOCK_002,admin,True,12.362585973315372,0,2,11,False,True,False,240.0,2,6
2024-11-06 11:38:34.145369,USER_077,LOCK_010,advanced,True,27.835563117179362,0,2,11,False,True,False,300.0,2,8
2024-11-06 11:40:34.145369,USER_036,LOCK_010,basic,True,7.173732131201093,0,2,11,False,True,False,120.0,1,9
2024-11-06 11:40:34.145369,USER_069,LOCK_019,admin,True,27.731287809101726,0,2,11,False,True,False,0.0,0,4
2024-11-06 11:40:34.145369,USER_029,LOCK_000,admin,True,25.834351021159623,0,2,11,False,True,False,0.0,2,8
2024-11-06 11:40:34.145369,USER_074,LOCK_017,basic,True,23.965451987619396,0,2,11,False,True,False,0.0,3,2
2024-11-06 11:40:34.145369,USER_043,LOCK_006,advanced,True,21.038866719086354,0,2,11,False,True,False,0.0,3,7
2024-11-06 11:45:34.145369,USER_012,LOCK_008,admin,True,8.216030227384973,0,2,11,False,True,False,300.0,2,6
2024-11-06 11:47:34.145369,USER_077,LOCK_006,advanced,True,24.69636654356321,0,2,11,False,True,False,120.0,3,8
2024-11-06 11:47:34.145369,USER_036,LOCK_014,basic,True,16.809005456920456,0,2,11,False,True,False,0.0,2,11
2024-11-06 11:48:34.145369,USER_028,LOCK_000,admin,True,8.346903949676394,0,2,11,False,True,False,60.0,1,9
2024-11-06 11:49:34.145369,USER_040,LOCK_007,advanced,True,23.99848313780665,0,2,11,False,True,False,60.0,3,9
2024-11-06 11:51:34.145369,USER_019,LOCK_004,basic,True,17.314263386957634,0,2,11,False,True,False,120.0,0,4
2024-11-06 11:54:34.145369,USER_030,LOCK_019,advanced,True,18.735960762268,0,2,11,False,True,False,180.0,3,5
2024-11-06 11:55:34.145369,USER_003,LOCK_002,admin,True,17.952618761264535,0,2,11,False,True,False,60.0,4,7
2024-11-06 11:55:34.145369,USER_055,LOCK_004,admin,True,24.40785949139278,0,2,11,False,True,False,0.0,3,5
2024-11-06 11:56:34.145369,USER_031,LOCK_004,basic,True,8.309189125027254,0,2,11,False,True,False,60.0,1,6
2024-11-06 11:56:34.145369,USER_072,LOCK_021,basic,True,4.5570715377814714,0,2,11,False,True,False,0.0,3,4
2024-11-06 12:00:34.145369,USER_063,LOCK_010,advanced,True,7.09151600041537,0,2,12,False,True,False,240.0,1,10
2024-11-06 12:03:34.145369,USER_066,LOCK_021,admin,True,5.328711748029457,0,2,12,False,True,False,180.0,3,5
2024-11-06 12:05:34.145369,USER_006,LOCK_002,basic,True,5.578031150427554,0,2,12,False,True,False,120.0,3,8
2024-11-06 12:05:34.145369,USER_017,LOCK_010,basic,True,12.680805830011812,0,2,12,False,True,False,0.0,2,11
2024-11-06 12:10:34.145369,USER_064,LOCK_001,admin,True,12.272989715368734,0,2,12,False,True,False,300.0,4,11
2024-11-06 12:10:34.145369,USER_063,LOCK_003,advanced,True,14.185801007140643,0,2,12,False,True,False,0.0,2,8
2024-11-06 12:10:34.145369,USER_049,LOCK_010,advanced,True,20.72846137744168,0,2,12,False,True,False,0.0,3,12
2024-11-06 12:10:34.145369,USER_048,LOCK_021,advanced,True,13.94659251599462,0,2,12,False,True,False,0.0,1,6
2024-11-06 12:14:34.145369,USER_055,LOCK_020,admin,True,11.068758421205397,0,2,12,False,True,False,240.0,4,10
2024-11-06 12:16:34.145369,USER_026,LOCK_018,admin,True,25.98138098851744,0,2,12,False,True,False,120.0,3,8
2024-11-06 12:16:34.145369,USER_020,LOCK_016,basic,True,6.658772541775559,0,2,12,False,True,False,0.0,3,9
2024-11-06 12:20:34.145369,USER_069,LOCK_004,admin,True,4.648338573869328,0,2,12,False,True,False,240.0,1,7
2024-11-06 12:26:34.145369,USER_011,LOCK_016,admin,True,8.852957543956517,0,2,12,False,True,False,360.0,1,10
2024-11-06 12:26:34.145369,USER_012,LOCK_015,admin,True,3.092295020154415,0,2,12,False,True,False,0.0,3,5
2024-11-06 12:29:34.145369,USER_011,LOCK_023,admin,True,11.321035277311369,0,2,12,False,True,False,180.0,2,10
2024-11-06 12:29:34.145369,USER_022,LOCK_008,admin,True,18.342195319652312,0,2,12,False,True,False,0.0,2,7
2024-11-06 12:30:34.145369,USER_014,LOCK_018,admin,True,23.845523834032978,0,2,12,False,True,False,60.0,2,9
2024-11-06 12:30:34.145369,USER_066,LOCK_003,admin,True,2.7076199551252182,0,2,12,False,True,False,0.0,4,9
2024-11-06 12:35:34.145369,USER_051,LOCK_018,advanced,True,10.226786048545765,0,2,12,False,True,False,300.0,3,10
2024-11-06 12:36:34.145369,USER_056,LOCK_005,basic,True,22.979743615131017,0,2,12,False,True,False,60.0,5,7
2024-11-06 12:39:34.145369,USER_069,LOCK_009,admin,True,10.124196246905703,0,2,12,False,True,False,180.0,2,5
2024-11-06 12:42:34.145369,USER_031,LOCK_008,basic,True,8.776922444245187,0,2,12,False,True,False,180.0,2,8
2024-11-06 12:47:34.145369,USER_017,LOCK_000,basic,True,27.26667597906035,0,2,12,False,True,False,300.0,3,10
2024-11-06 12:54:34.145369,USER_054,LOCK_022,advanced,True,7.3820517052563925,0,2,12,False,True,False,420.0,0,10
